Date,Product,Region,Year,Festival,Daily_Sales,Opening_Stock,Closing_Stock,Replenishment_Qty,New_Order_Qty,Stock_Out_Flag,Stock_Coverage_Days,Service_Level,Price_Index,Threshold,Lead_Time_Days,Stock_Recommendation,Day_Relative_To_Festival,Regional_Weight,Weather_Factor,Weekend_Factor,Promotion_Factor,Economic_Factor,Adjusted_Sales,Inventory_Turnover,Inventory_Turnover_Rate,Efficiency_Score,Profit_Margin
08-03-2023,Pooja Thali Sets,East,2023,Holi,0,0,0,0,0,FALSE,0,0,1.18,54,14,Medium,0,0.9,1,1,1,1,0,0,0,0,0.325
09-03-2023,Pooja Thali Sets,East,2023,Holi,0,0,0,0,0,FALSE,0,0,1.18,54,14,Medium,1,0.9,1,1,1,1,0,0,0,0,0.298
10-03-2023,Pooja Thali Sets,East,2023,Holi,0,0,0,0,0,FALSE,0,0,1.18,54,14,Medium,2,0.9,1,1.2,1,1,0,0,0,0,0.349
11-03-2023,Pooja Thali Sets,East,2023,Holi,0,0,0,0,0,FALSE,0,0,1.18,54,14,Medium,3,0.9,1,1.4,1,1,0,0,0,0,0.392
12-03-2023,Pooja Thali Sets,East,2023,Holi,0,0,0,0,0,FALSE,0,0,1.18,54,14,Medium,4,0.9,1,1.6,1,1,0,0,0,0,0.284
27-03-2023,Pooja Thali Sets,East,2023,Ram Navami/Baisakhi/Easter,13,0,127,140,0,FALSE,9.69,1,1.18,54,9,Medium,-10,0.9,1,1,1,1,13,13,390,8.72,0.416
28-03-2023,Pooja Thali Sets,East,2023,Ram Navami/Baisakhi/Easter,21,127,106,0,0,FALSE,5.02,1,1.18,54,9,Medium,-9,0.9,1,1,1,1,21,0.1641,4.92,4.52,0.337
29-03-2023,Pooja Thali Sets,East,2023,Ram Navami/Baisakhi/Easter,21,106,85,0,0,FALSE,4.03,1,1.18,54,9,Medium,-8,0.9,1,1,1,1,21,0.1963,5.89,3.63,0.422
30-03-2023,Pooja Thali Sets,East,2023,Ram Navami/Baisakhi/Easter,25,85,60,0,0,FALSE,2.39,1,1.18,54,9,Medium,-7,0.9,1,1,1,1,25,0.2907,8.72,2.15,0.296
31-03-2023,Pooja Thali Sets,East,2023,Ram Navami/Baisakhi/Easter,21,60,39,0,0,FALSE,1.85,1,1.18,54,9,Medium,-6,0.9,1,1.2,1,1,25.2,0.3443,10.33,1.66,0.413
01-04-2023,Pooja Thali Sets,East,2023,Ram Navami/Baisakhi/Easter,34,39,5,0,70,FALSE,0.15,1,1.18,54,9,Medium,-5,0.9,1,1.4,1,1,47.6,0.85,25.5,0.14,0.306
02-04-2023,Pooja Thali Sets,East,2023,Ram Navami/Baisakhi/Easter,5,5,0,0,70,FALSE,0,0,1.18,54,9,Medium,-4,0.9,1,1.6,1,1,8,0.8333,25,0,0.418
03-04-2023,Pooja Thali Sets,East,2023,Ram Navami/Baisakhi/Easter,0,0,0,0,0,FALSE,0,0,1.18,54,9,Medium,-3,0.9,1,1,1,1,0,0,0,0,0.4
04-04-2023,Pooja Thali Sets,East,2023,Ram Navami/Baisakhi/Easter,0,0,0,0,0,FALSE,0,0,1.18,54,9,Medium,-2,0.9,1,1,1,1,0,0,0,0,0.294
05-04-2023,Pooja Thali Sets,East,2023,Ram Navami/Baisakhi/Easter,0,0,0,0,0,FALSE,0,0,1.18,54,9,Medium,-1,0.9,1,1,1,1,0,0,0,0,0.291
06-04-2023,Pooja Thali Sets,East,2023,Ram Navami/Baisakhi/Easter,0,0,0,0,0,FALSE,0,0,1.18,54,9,Medium,0,0.9,1,1,1,1,0,0,0,0,0.322
07-04-2023,Pooja Thali Sets,East,2023,Ram Navami/Baisakhi/Easter,0,0,0,0,0,FALSE,0,0,1.18,54,9,Medium,1,0.9,1,1.2,1,1,0,0,0,0,0.396
08-04-2023,Pooja Thali Sets,East,2023,Ram Navami/Baisakhi/Easter,0,0,0,0,0,FALSE,0,0,1.18,54,9,Medium,2,0.9,1,1.4,1,1,0,0,0,0,0.385
09-04-2023,Pooja Thali Sets,East,2023,Ram Navami/Baisakhi/Easter,0,0,0,0,0,FALSE,0,0,1.18,54,9,Medium,3,0.9,1,1.6,1,1,0,0,0,0,0.371
10-04-2023,Pooja Thali Sets,East,2023,Ram Navami/Baisakhi/Easter,2,0,68,70,0,FALSE,32.38,1,1.18,54,9,Medium,4,0.9,1,1,1,1,2,2,60,29.14,0.372
25-04-2023,Pooja Thali Sets,East,2023,Buddha Purnima,12,68,126,70,0,FALSE,10.41,1,1.17,49.5,8,Low,-10,0.9,1,1,1,1,12,0.1739,5.22,9.37,0.286
26-04-2023,Pooja Thali Sets,East,2023,Buddha Purnima,18,126,108,0,0,FALSE,5.97,1,1.17,49.5,8,Low,-9,0.9,1,1,1,1,18,0.1417,4.25,5.37,0.346
27-04-2023,Pooja Thali Sets,East,2023,Buddha Purnima,15,108,93,0,0,FALSE,6.16,1,1.17,49.5,8,Low,-8,0.9,1,1,1,1,15,0.1376,4.13,5.54,0.299
28-04-2023,Pooja Thali Sets,East,2023,Buddha Purnima,22,93,71,0,0,FALSE,3.21,1,1.17,49.5,8,Low,-7,0.9,1,1.2,1,1,26.4,0.234,7.02,2.89,0.318
29-04-2023,Pooja Thali Sets,East,2023,Buddha Purnima,30,71,41,0,0,FALSE,1.36,1,1.17,49.5,8,Low,-6,0.9,1,1.4,1,1,42,0.4167,12.5,1.22,0.326
30-04-2023,Pooja Thali Sets,East,2023,Buddha Purnima,26,41,15,0,64,FALSE,0.57,1,1.17,49.5,8,Low,-5,0.9,1,1.6,1,1,41.6,0.619,18.57,0.51,0.324
01-05-2023,Pooja Thali Sets,East,2023,Buddha Purnima,15,15,0,0,64,FALSE,0,0,1.17,49.5,8,Low,-4,0.9,1,1,1,1,15,0.9375,28.12,0,0.352
02-05-2023,Pooja Thali Sets,East,2023,Buddha Purnima,0,0,0,0,0,FALSE,0,0,1.17,49.5,8,Low,-3,0.9,1,1,1,1,0,0,0,0,0.283
03-05-2023,Pooja Thali Sets,East,2023,Buddha Purnima,0,0,0,0,0,FALSE,0,0,1.17,49.5,8,Low,-2,0.9,1,1,1,1,0,0,0,0,0.289
04-05-2023,Pooja Thali Sets,East,2023,Buddha Purnima,0,0,0,0,0,FALSE,0,0,1.17,49.5,8,Low,-1,0.9,1,1,1,1,0,0,0,0,0.309
05-05-2023,Pooja Thali Sets,East,2023,Buddha Purnima,0,0,0,0,0,FALSE,0,0,1.17,49.5,8,Low,0,0.9,1,1.2,1,1,0,0,0,0,0.29
06-05-2023,Pooja Thali Sets,East,2023,Buddha Purnima,0,0,0,0,0,FALSE,0,0,1.17,49.5,8,Low,1,0.9,1,1.4,1,1,0,0,0,0,0.301
07-05-2023,Pooja Thali Sets,East,2023,Buddha Purnima,0,0,0,0,0,FALSE,0,0,1.17,49.5,8,Low,2,0.9,1,1.6,1,1,0,0,0,0,0.364
08-05-2023,Pooja Thali Sets,East,2023,Buddha Purnima,5,0,59,64,0,FALSE,11.57,1,1.17,49.5,8,Low,3,0.9,1,1,1,1,5,5,150,10.41,0.299
09-05-2023,Pooja Thali Sets,East,2023,Buddha Purnima,2,59,121,64,0,FALSE,57.62,1,1.17,49.5,8,Low,4,0.9,1,1,1,1,2,0.0333,1,51.86,0.382
10-06-2023,Pooja Thali Sets,East,2023,Rath Yatra/Local Festivals,7,121,114,0,0,FALSE,16.06,1,1.15,40,12,Low,-10,0.8,1,1.4,1,1,9.8,0.0574,1.72,12.85,0.367
11-06-2023,Pooja Thali Sets,East,2023,Rath Yatra/Local Festivals,11,114,103,0,0,FALSE,9.28,1,1.15,40,12,Low,-9,0.8,1,1.6,1,1,17.6,0.0957,2.87,7.42,0.333
12-06-2023,Pooja Thali Sets,East,2023,Rath Yatra/Local Festivals,15,103,88,0,0,FALSE,5.83,1,1.15,40,12,Low,-8,0.8,1,1,1,1,15,0.1442,4.33,4.66,0.298
13-06-2023,Pooja Thali Sets,East,2023,Rath Yatra/Local Festivals,20,88,68,0,0,FALSE,3.38,1,1.15,40,12,Low,-7,0.8,1,1,1,1,20,0.2247,6.74,2.7,0.354
14-06-2023,Pooja Thali Sets,East,2023,Rath Yatra/Local Festivals,22,68,46,0,0,FALSE,2.08,1,1.15,40,12,Low,-6,0.8,1,1,1,1,22,0.3188,9.56,1.66,0.373
15-06-2023,Pooja Thali Sets,East,2023,Rath Yatra/Local Festivals,21,46,25,0,0,FALSE,1.18,1,1.15,40,12,Low,-5,0.8,1,1,1,1,21,0.4468,13.4,0.94,0.324
16-06-2023,Pooja Thali Sets,East,2023,Rath Yatra/Local Festivals,21,25,4,0,52,FALSE,0.19,1,1.15,40,12,Low,-4,0.8,1,1.2,1,1,25.2,0.8077,24.23,0.15,0.371
17-06-2023,Pooja Thali Sets,East,2023,Rath Yatra/Local Festivals,4,4,0,0,52,FALSE,0,0,1.15,40,12,Low,-3,0.8,1,1.4,1,1,5.6,0.8,24,0,0.299
18-06-2023,Pooja Thali Sets,East,2023,Rath Yatra/Local Festivals,0,0,0,0,0,FALSE,0,0,1.15,40,12,Low,-2,0.8,1,1.6,1,1,0,0,0,0,0.288
19-06-2023,Pooja Thali Sets,East,2023,Rath Yatra/Local Festivals,0,0,0,0,0,FALSE,0,0,1.15,40,12,Low,-1,0.8,1,1,1,1,0,0,0,0,0.34
20-06-2023,Pooja Thali Sets,East,2023,Rath Yatra/Local Festivals,0,0,0,0,0,FALSE,0,0,1.15,40,12,Low,0,0.8,1,1,1,1,0,0,0,0,0.343
21-06-2023,Pooja Thali Sets,East,2023,Rath Yatra/Local Festivals,0,0,0,0,0,FALSE,0,0,1.15,40,12,Low,1,0.8,1,1,1,1,0,0,0,0,0.298
22-06-2023,Pooja Thali Sets,East,2023,Rath Yatra/Local Festivals,0,0,0,0,0,FALSE,0,0,1.15,40,12,Low,2,0.8,1,1,1,1,0,0,0,0,0.338
23-06-2023,Pooja Thali Sets,East,2023,Rath Yatra/Local Festivals,0,0,0,0,0,FALSE,0,0,1.15,40,12,Low,3,0.8,1,1.2,1,1,0,0,0,0,0.396
23-06-2023,Pooja Thali Sets,East,2023,Guru Purnima/Harvest Festivals,0,0,0,0,0,FALSE,0,0,1.17,49.5,9,Low,-10,0.9,1,1.2,1,1,0,0,0,0,0.31
24-06-2023,Pooja Thali Sets,East,2023,Guru Purnima/Harvest Festivals,0,0,0,0,0,FALSE,0,0,1.17,49.5,9,Low,-9,0.9,1,1.4,1,1,0,0,0,0,0.415
24-06-2023,Pooja Thali Sets,East,2023,Rath Yatra/Local Festivals,0,0,0,0,0,FALSE,0,0,1.15,40,12,Low,4,0.8,1,1.4,1,1,0,0,0,0,0.377
25-06-2023,Pooja Thali Sets,East,2023,Guru Purnima/Harvest Festivals,19,0,33,52,0,FALSE,1.73,1,1.17,49.5,9,Low,-8,0.9,1,1.6,1,1,30.4,19,570,1.56,0.287
26-06-2023,Pooja Thali Sets,East,2023,Guru Purnima/Harvest Festivals,27,33,58,52,0,FALSE,2.14,1,1.17,49.5,9,Low,-7,0.9,1,1,1,1,27,0.7941,23.82,1.93,0.334
27-06-2023,Pooja Thali Sets,East,2023,Guru Purnima/Harvest Festivals,30,58,28,0,0,FALSE,0.93,1,1.17,49.5,9,Low,-6,0.9,1,1,1,1,30,0.5085,15.26,0.84,0.343
28-06-2023,Pooja Thali Sets,East,2023,Guru Purnima/Harvest Festivals,28,28,0,0,64,FALSE,0,1,1.17,49.5,9,Low,-5,0.9,1,1,1,1,28,0.9655,28.96,0,0.332
29-06-2023,Pooja Thali Sets,East,2023,Guru Purnima/Harvest Festivals,0,0,0,0,64,FALSE,0,0,1.17,49.5,9,Low,-4,0.9,1,1,1,1,0,0,0,0,0.375
30-06-2023,Pooja Thali Sets,East,2023,Guru Purnima/Harvest Festivals,0,0,0,0,0,FALSE,0,0,1.17,49.5,9,Low,-3,0.9,1,1.2,1,1,0,0,0,0,0.407
01-07-2023,Pooja Thali Sets,East,2023,Guru Purnima/Harvest Festivals,0,0,0,0,0,FALSE,0,0,1.17,49.5,9,Low,-2,0.9,1,1.4,1,1,0,0,0,0,0.313
02-07-2023,Pooja Thali Sets,East,2023,Guru Purnima/Harvest Festivals,0,0,0,0,0,FALSE,0,0,1.17,49.5,9,Low,-1,0.9,1,1.6,1,1,0,0,0,0,0.379
03-07-2023,Pooja Thali Sets,East,2023,Guru Purnima/Harvest Festivals,0,0,0,0,0,FALSE,0,0,1.17,49.5,9,Low,0,0.9,1,1,1,1,0,0,0,0,0.369
04-07-2023,Pooja Thali Sets,East,2023,Guru Purnima/Harvest Festivals,0,0,0,0,0,FALSE,0,0,1.17,49.5,9,Low,1,0.9,1,1,1,1,0,0,0,0,0.315
05-07-2023,Pooja Thali Sets,East,2023,Guru Purnima/Harvest Festivals,0,0,0,0,0,FALSE,0,0,1.17,49.5,9,Low,2,0.9,1,1,1,1,0,0,0,0,0.315
06-07-2023,Pooja Thali Sets,East,2023,Guru Purnima/Harvest Festivals,0,0,0,0,0,FALSE,0,0,1.17,49.5,9,Low,3,0.9,1,1,1,1,0,0,0,0,0.311
07-07-2023,Pooja Thali Sets,East,2023,Guru Purnima/Harvest Festivals,2,0,62,64,0,FALSE,29.52,1,1.17,49.5,9,Low,4,0.9,1,1.2,1,1,2.4,2,60,26.57,0.283
20-08-2023,Pooja Thali Sets,East,2023,Raksha Bandhan/Janmashtami/Independence Day,17,62,109,64,0,FALSE,6.37,1,1.23,63.75,12,Medium,-10,0.85,1,1.6,1,1,27.2,0.2698,8.09,5.41,0.415
21-08-2023,Pooja Thali Sets,East,2023,Raksha Bandhan/Janmashtami/Independence Day,17,109,92,0,0,FALSE,5.38,1,1.23,63.75,12,Medium,-9,0.85,1,1,1,1,17,0.1545,4.64,4.57,0.36
22-08-2023,Pooja Thali Sets,East,2023,Raksha Bandhan/Janmashtami/Independence Day,21,92,71,0,0,FALSE,3.36,1,1.23,63.75,12,Medium,-8,0.85,1,1,1,1,21,0.2258,6.77,2.86,0.31
23-08-2023,Pooja Thali Sets,East,2023,Raksha Bandhan/Janmashtami/Independence Day,31,71,40,0,0,FALSE,1.29,1,1.23,63.75,12,Medium,-7,0.85,1,1,1,1,31,0.4306,12.92,1.1,0.392
24-08-2023,Pooja Thali Sets,East,2023,Raksha Bandhan/Janmashtami/Independence Day,27,40,13,0,82,FALSE,0.48,1,1.23,63.75,12,Medium,-6,0.85,1,1,1,1,27,0.6585,19.76,0.41,0.305
25-08-2023,Pooja Thali Sets,East,2023,Raksha Bandhan/Janmashtami/Independence Day,13,13,0,0,82,FALSE,0,0,1.23,63.75,12,Medium,-5,0.85,1,1.2,1,1,15.6,0.9286,27.86,0,0.439
26-08-2023,Pooja Thali Sets,East,2023,Raksha Bandhan/Janmashtami/Independence Day,0,0,0,0,0,FALSE,0,0,1.23,63.75,12,Medium,-4,0.85,1,1.4,1,1,0,0,0,0,0.373
27-08-2023,Pooja Thali Sets,East,2023,Raksha Bandhan/Janmashtami/Independence Day,0,0,0,0,0,FALSE,0,0,1.23,63.75,12,Medium,-3,0.85,1,1.6,1,1,0,0,0,0,0.348
28-08-2023,Pooja Thali Sets,East,2023,Raksha Bandhan/Janmashtami/Independence Day,0,0,0,0,0,FALSE,0,0,1.23,63.75,12,Medium,-2,0.85,1,1,1,1,0,0,0,0,0.319
29-08-2023,Pooja Thali Sets,East,2023,Raksha Bandhan/Janmashtami/Independence Day,0,0,0,0,0,FALSE,0,0,1.23,63.75,12,Medium,-1,0.85,1,1,1,1,0,0,0,0,0.438
30-08-2023,Pooja Thali Sets,East,2023,Raksha Bandhan/Janmashtami/Independence Day,0,0,0,0,0,FALSE,0,0,1.23,63.75,12,Medium,0,0.85,1,1,1,1,0,0,0,0,0.422
31-08-2023,Pooja Thali Sets,East,2023,Raksha Bandhan/Janmashtami/Independence Day,0,0,0,0,0,FALSE,0,0,1.23,63.75,12,Medium,1,0.85,1,1,1,1,0,0,0,0,0.427
01-09-2023,Pooja Thali Sets,East,2023,Raksha Bandhan/Janmashtami/Independence Day,0,0,0,0,0,FALSE,0,0,1.23,63.75,12,Medium,2,0.85,1,1.2,1,1,0,0,0,0,0.312
02-09-2023,Pooja Thali Sets,East,2023,Raksha Bandhan/Janmashtami/Independence Day,0,0,0,0,0,FALSE,0,0,1.23,63.75,12,Medium,3,0.85,1,1.4,1,1,0,0,0,0,0.413
03-09-2023,Pooja Thali Sets,East,2023,Raksha Bandhan/Janmashtami/Independence Day,0,0,0,0,0,FALSE,0,0,1.23,63.75,12,Medium,4,0.85,1,1.6,1,1,0,0,0,0,0.342
09-09-2023,Pooja Thali Sets,East,2023,Ganesh Chaturthi/Onam/Navratri start,16,0,148,164,0,FALSE,9.19,1,1.25,68,8,High,-10,0.8,1,1.4,1,1,22.4,16,480,7.35,0.417
10-09-2023,Pooja Thali Sets,East,2023,Ganesh Chaturthi/Onam/Navratri start,17,148,131,0,0,FALSE,7.66,1,1.25,68,8,High,-9,0.8,1,1.6,1,1,27.2,0.1141,3.42,6.13,0.44
11-09-2023,Pooja Thali Sets,East,2023,Ganesh Chaturthi/Onam/Navratri start,24,131,107,0,0,FALSE,4.44,1,1.25,68,8,High,-8,0.8,1,1,1,1,24,0.1818,5.45,3.55,0.434
12-09-2023,Pooja Thali Sets,East,2023,Ganesh Chaturthi/Onam/Navratri start,25,107,82,0,0,FALSE,3.27,1,1.25,68,8,High,-7,0.8,1,1,1,1,25,0.2315,6.94,2.62,0.305
13-09-2023,Pooja Thali Sets,East,2023,Ganesh Chaturthi/Onam/Navratri start,39,82,43,0,0,FALSE,1.1,1,1.25,68,8,High,-6,0.8,1,1,1,1,39,0.4699,14.1,0.88,0.358
14-09-2023,Pooja Thali Sets,East,2023,Ganesh Chaturthi/Onam/Navratri start,32,43,11,0,88,FALSE,0.34,1,1.25,68,8,High,-5,0.8,1,1,1,1,32,0.7273,21.82,0.27,0.35
15-09-2023,Pooja Thali Sets,East,2023,Ganesh Chaturthi/Onam/Navratri start,11,11,0,0,88,FALSE,0,0,1.25,68,8,High,-4,0.8,1,1.2,1,1,13.2,0.9167,27.5,0,0.31
16-09-2023,Pooja Thali Sets,East,2023,Ganesh Chaturthi/Onam/Navratri start,0,0,0,0,0,FALSE,0,0,1.25,68,8,High,-3,0.8,1,1.4,1,1,0,0,0,0,0.366
17-09-2023,Pooja Thali Sets,East,2023,Ganesh Chaturthi/Onam/Navratri start,0,0,0,0,0,FALSE,0,0,1.25,68,8,High,-2,0.8,1,1.6,1,1,0,0,0,0,0.306
18-09-2023,Pooja Thali Sets,East,2023,Ganesh Chaturthi/Onam/Navratri start,0,0,0,0,0,FALSE,0,0,1.25,68,8,High,-1,0.8,1,1,1,1,0,0,0,0,0.302
19-09-2023,Pooja Thali Sets,East,2023,Ganesh Chaturthi/Onam/Navratri start,0,0,0,0,0,FALSE,0,0,1.25,68,8,High,0,0.8,1,1,1,1,0,0,0,0,0.373
20-09-2023,Pooja Thali Sets,East,2023,Ganesh Chaturthi/Onam/Navratri start,0,0,0,0,0,FALSE,0,0,1.25,68,8,High,1,0.8,1,1,1,1,0,0,0,0,0.439
21-09-2023,Pooja Thali Sets,East,2023,Ganesh Chaturthi/Onam/Navratri start,0,0,0,0,0,FALSE,0,0,1.25,68,8,High,2,0.8,1,1,1,1,0,0,0,0,0.424
22-09-2023,Pooja Thali Sets,East,2023,Ganesh Chaturthi/Onam/Navratri start,7,0,81,88,0,FALSE,11.41,1,1.25,68,8,High,3,0.8,1,1.2,1,1,8.4,7,210,9.13,0.385
23-09-2023,Pooja Thali Sets,East,2023,Ganesh Chaturthi/Onam/Navratri start,2,81,167,88,0,FALSE,79.52,1,1.25,68,8,High,4,0.8,1,1.4,1,1,2.8,0.0244,0.73,63.62,0.399
02-11-2023,Pooja Thali Sets,East,2023,Navratri/Dussehra/Diwali,24,167,143,0,0,FALSE,5.93,1,1.27,85.5,9,High,-10,0.95,1,1,1,1,24,0.1429,4.29,5.63,0.426
03-11-2023,Pooja Thali Sets,East,2023,Navratri/Dussehra/Diwali,27,143,116,0,0,FALSE,4.28,1,1.27,85.5,9,High,-9,0.95,1,1.2,1,1,32.4,0.1875,5.62,4.07,0.337
04-11-2023,Pooja Thali Sets,East,2023,Navratri/Dussehra/Diwali,36,116,80,0,0,FALSE,2.22,1,1.27,85.5,9,High,-8,0.95,1,1.4,1,1,50.4,0.3077,9.23,2.11,0.45
05-11-2023,Pooja Thali Sets,East,2023,Navratri/Dussehra/Diwali,46,80,34,0,111,FALSE,0.74,1,1.27,85.5,9,High,-7,0.95,1,1.6,1,1,73.6,0.5679,17.04,0.7,0.387
06-11-2023,Pooja Thali Sets,East,2023,Navratri/Dussehra/Diwali,34,34,0,0,111,FALSE,0,0,1.27,85.5,9,High,-6,0.95,1,1,1,1,34,0.9714,29.14,0,0.454
07-11-2023,Pooja Thali Sets,East,2023,Navratri/Dussehra/Diwali,0,0,0,0,0,FALSE,0,0,1.27,85.5,9,High,-5,0.95,1,1,1,1,0,0,0,0,0.446
08-11-2023,Pooja Thali Sets,East,2023,Navratri/Dussehra/Diwali,0,0,0,0,0,FALSE,0,0,1.27,85.5,9,High,-4,0.95,1,1,1,1,0,0,0,0,0.323
09-11-2023,Pooja Thali Sets,East,2023,Navratri/Dussehra/Diwali,0,0,0,0,0,FALSE,0,0,1.27,85.5,9,High,-3,0.95,1,1,1,1,0,0,0,0,0.359
10-11-2023,Pooja Thali Sets,East,2023,Navratri/Dussehra/Diwali,0,0,0,0,0,FALSE,0,0,1.27,85.5,9,High,-2,0.95,1,1.2,1,1,0,0,0,0,0.359
11-11-2023,Pooja Thali Sets,East,2023,Navratri/Dussehra/Diwali,0,0,0,0,0,FALSE,0,0,1.27,85.5,9,High,-1,0.95,1,1.4,1,1,0,0,0,0,0.352
12-11-2023,Pooja Thali Sets,East,2023,Navratri/Dussehra/Diwali,0,0,0,0,0,FALSE,0,0,1.27,85.5,9,High,0,0.95,1,1.6,1,1,0,0,0,0,0.345
13-11-2023,Pooja Thali Sets,East,2023,Navratri/Dussehra/Diwali,0,0,0,0,0,FALSE,0,0,1.27,85.5,9,High,1,0.95,1,1,1,1,0,0,0,0,0.366
14-11-2023,Pooja Thali Sets,East,2023,Navratri/Dussehra/Diwali,22,0,89,111,0,FALSE,4.03,1,1.27,85.5,9,High,2,0.95,1,1,1,1,22,22,660,3.83,0.43
15-11-2023,Pooja Thali Sets,East,2023,Navratri/Dussehra/Diwali,10,89,190,111,0,FALSE,18.81,1,1.27,85.5,9,High,3,0.95,1,1,1,1,10,0.1111,3.33,17.87,0.437
16-11-2023,Pooja Thali Sets,East,2023,Navratri/Dussehra/Diwali,2,190,188,0,0,FALSE,89.52,1,1.27,85.5,9,High,4,0.95,1,1,1,1,2,0.0105,0.32,85.04,0.342
17-11-2023,Pooja Thali Sets,East,2023,Guru Nanak Jayanti/Kartik Purnima,12,188,176,0,0,FALSE,14.55,1,1.25,59.5,7,High,-10,0.7,1,1.2,1,1,14.4,0.0635,1.9,10.18,0.438
18-11-2023,Pooja Thali Sets,East,2023,Guru Nanak Jayanti/Kartik Purnima,15,176,161,0,0,FALSE,10.66,1,1.25,59.5,7,High,-9,0.7,1,1.4,1,1,21,0.0847,2.54,7.46,0.348
19-11-2023,Pooja Thali Sets,East,2023,Guru Nanak Jayanti/Kartik Purnima,22,161,139,0,0,FALSE,6.29,1,1.25,59.5,7,High,-8,0.7,1,1.6,1,1,35.2,0.1358,4.07,4.4,0.306
20-11-2023,Pooja Thali Sets,East,2023,Guru Nanak Jayanti/Kartik Purnima,20,139,119,0,0,FALSE,5.92,1,1.25,59.5,7,High,-7,0.7,1,1,1,1,20,0.1429,4.29,4.14,0.448
21-11-2023,Pooja Thali Sets,East,2023,Guru Nanak Jayanti/Kartik Purnima,21,119,98,0,0,FALSE,4.64,1,1.25,59.5,7,High,-6,0.7,1,1,1,1,21,0.175,5.25,3.25,0.403
22-11-2023,Pooja Thali Sets,East,2023,Guru Nanak Jayanti/Kartik Purnima,26,98,72,0,0,FALSE,2.76,1,1.25,59.5,7,High,-5,0.7,1,1,1,1,26,0.2626,7.88,1.93,0.307
23-11-2023,Pooja Thali Sets,East,2023,Guru Nanak Jayanti/Kartik Purnima,34,72,38,0,0,FALSE,1.11,1,1.25,59.5,7,High,-4,0.7,1,1,1,1,34,0.4658,13.97,0.78,0.444
24-11-2023,Pooja Thali Sets,East,2023,Guru Nanak Jayanti/Kartik Purnima,36,38,2,0,77,FALSE,0.06,1,1.25,59.5,7,High,-3,0.7,1,1.2,1,1,43.2,0.9231,27.69,0.04,0.305
25-11-2023,Pooja Thali Sets,East,2023,Guru Nanak Jayanti/Kartik Purnima,2,2,0,0,77,FALSE,0,0,1.25,59.5,7,High,-2,0.7,1,1.4,1,1,2.8,0.6667,20,0,0.429
26-11-2023,Pooja Thali Sets,East,2023,Guru Nanak Jayanti/Kartik Purnima,0,0,0,0,0,FALSE,0,0,1.25,59.5,7,High,-1,0.7,1,1.6,1,1,0,0,0,0,0.316
27-11-2023,Pooja Thali Sets,East,2023,Guru Nanak Jayanti/Kartik Purnima,0,0,0,0,0,FALSE,0,0,1.25,59.5,7,High,0,0.7,1,1,1,1,0,0,0,0,0.313
28-11-2023,Pooja Thali Sets,East,2023,Guru Nanak Jayanti/Kartik Purnima,0,0,0,0,0,FALSE,0,0,1.25,59.5,7,High,1,0.7,1,1,1,1,0,0,0,0,0.424
29-11-2023,Pooja Thali Sets,East,2023,Guru Nanak Jayanti/Kartik Purnima,0,0,0,0,0,FALSE,0,0,1.25,59.5,7,High,2,0.7,1,1,1,1,0,0,0,0,0.449
30-11-2023,Pooja Thali Sets,East,2023,Guru Nanak Jayanti/Kartik Purnima,0,0,0,0,0,FALSE,0,0,1.25,59.5,7,High,3,0.7,1,1,1,1,0,0,0,0,0.316
01-12-2023,Pooja Thali Sets,East,2023,Guru Nanak Jayanti/Kartik Purnima,2,0,75,77,0,FALSE,35.71,1,1.25,59.5,7,High,4,0.7,1,1.2,1,1,2.4,2,60,25,0.348
15-12-2023,Pooja Thali Sets,East,2023,Christmas/New Year,18,75,134,77,0,FALSE,7.4,1,1.25,72.25,9,High,-10,0.85,1,1.2,1,1,21.6,0.2368,7.1,6.29,0.447
16-12-2023,Pooja Thali Sets,East,2023,Christmas/New Year,22,134,112,0,0,FALSE,5.07,1,1.25,72.25,9,High,-9,0.85,1,1.4,1,1,30.8,0.163,4.89,4.31,0.429
17-12-2023,Pooja Thali Sets,East,2023,Christmas/New Year,26,112,86,0,0,FALSE,3.3,1,1.25,72.25,9,High,-8,0.85,1,1.6,1,1,41.6,0.2301,6.9,2.8,0.338
18-12-2023,Pooja Thali Sets,East,2023,Christmas/New Year,29,86,57,0,0,FALSE,1.96,1,1.25,72.25,9,High,-7,0.85,1,1,1,1,29,0.3333,10,1.67,0.421
19-12-2023,Pooja Thali Sets,East,2023,Christmas/New Year,33,57,24,0,93,FALSE,0.73,1,1.25,72.25,9,High,-6,0.85,1,1,1,1,33,0.569,17.07,0.62,0.35
20-12-2023,Pooja Thali Sets,East,2023,Christmas/New Year,24,24,0,0,93,FALSE,0,0,1.25,72.25,9,High,-5,0.85,1,1,1,1,24,0.96,28.8,0,0.33
21-12-2023,Pooja Thali Sets,East,2023,Christmas/New Year,0,0,0,0,0,FALSE,0,0,1.25,72.25,9,High,-4,0.85,1,1,1,1,0,0,0,0,0.432
22-12-2023,Pooja Thali Sets,East,2023,Christmas/New Year,0,0,0,0,0,FALSE,0,0,1.25,72.25,9,High,-3,0.85,1,1.2,1,1,0,0,0,0,0.408
23-12-2023,Pooja Thali Sets,East,2023,Christmas/New Year,0,0,0,0,0,FALSE,0,0,1.25,72.25,9,High,-2,0.85,1,1.4,1,1,0,0,0,0,0.416
